Date,Product Name,Region,State,Quantity Sold (Units),Price (INR),Temperature (øC),Festival Indicator,Festival Name,Holiday Indicator,Day of Week,Month,Year
2022-08-17,Cheese Slices (200g),Central,Madhya Pradesh,354,115.84,29.7,No,,No,Wednesday,August,2022
2022-08-17,Flavoured Milk (200ml),South,Andhra Pradesh,556,30.96,30.5,No,,No,Wednesday,August,2022
2022-08-17,Skimmed Milk (1L),North,Punjab,571,58.34,34.7,No,,No,Wednesday,August,2022
2022-08-17,Lassi (200ml),Central,Madhya Pradesh,370,26.5,29.7,No,,No,Wednesday,August,2022
2022-08-17,Butter (500g),East,Odisha,125,264.17,33.2,No,,No,Wednesday,August,2022
2022-08-17,Full Cream Milk (1L),North,Punjab,2202,63.34,34.7,No,,No,Wednesday,August,2022
2022-08-17,Ice Cream (500ml),South,Andhra Pradesh,358,193.11,30.5,No,,No,Wednesday,August,2022
2022-08-17,Butter (500g),South,Andhra Pradesh,146,268.84,30.5,No,,No,Wednesday,August,2022
2022-08-17,Lassi (200ml),North,Punjab,289,26.96,34.7,No,,No,Wednesday,August,2022
2022-08-17,Dahi / Curd (500g),West,Maharashtra,688,48.55,26.8,No,,No,Wednesday,August,2022
2022-08-17,Ghee (1L),South,Andhra Pradesh,148,545.78,30.5,No,,No,Wednesday,August,2022
2022-08-17,Toned Milk (500ml),West,Maharashtra,1380,28.23,26.8,No,,No,Wednesday,August,2022
2022-08-17,Flavoured Milk (200ml),West,Maharashtra,385,31.78,26.8,No,,No,Wednesday,August,2022
2022-08-17,Flavoured Milk (200ml),North,Punjab,372,32.13,34.7,No,,No,Wednesday,August,2022
2022-08-17,Ice Cream (500ml),West,Maharashtra,409,185,26.8,No,,No,Wednesday,August,2022
2022-08-17,Skimmed Milk (1L),East,Odisha,503,58.52,33.2,No,,No,Wednesday,August,2022
2022-08-17,Paneer (200g),North,Punjab,219,94.88,34.7,No,,No,Wednesday,August,2022
2022-08-17,Toned Milk (500ml),East,Odisha,710,27.93,33.2,No,,No,Wednesday,August,2022
2022-08-17,Lassi (200ml),South,Andhra Pradesh,615,25.83,30.5,No,,No,Wednesday,August,2022
2022-08-17,Toned Milk (500ml),North,Punjab,1355,28.92,34.7,No,,No,Wednesday,August,2022
2022-08-17,Dahi / Curd (500g),North,Punjab,1017,47.59,34.7,No,,No,Wednesday,August,2022
2022-08-17,Cheese Slices (200g),South,Andhra Pradesh,217,118.48,30.5,No,,No,Wednesday,August,2022
2022-08-17,Skimmed Milk (1L),South,Andhra Pradesh,461,56.1,30.5,No,,No,Wednesday,August,2022
2022-08-17,Full Cream Milk (1L),East,Odisha,1404,63.98,33.2,No,,No,Wednesday,August,2022
2022-08-17,Skimmed Milk (1L),Central,Madhya Pradesh,307,56.72,29.7,No,,No,Wednesday,August,2022
2022-08-17,Buttermilk (1L),South,Andhra Pradesh,283,36.49,30.5,No,,No,Wednesday,August,2022
2022-08-17,Butter (500g),Central,Madhya Pradesh,227,269.02,29.7,No,,No,Wednesday,August,2022
2022-08-17,Flavoured Milk (200ml),Central,Madhya Pradesh,800,30.95,29.7,No,,No,Wednesday,August,2022
2022-08-17,Lassi (200ml),East,Odisha,505,26.43,33.2,No,,No,Wednesday,August,2022
2022-08-17,Buttermilk (1L),Central,Madhya Pradesh,456,35.66,29.7,No,,No,Wednesday,August,2022
2022-08-18,Full Cream Milk (1L),South,Telangana,2099,62.24,26.2,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Butter (500g),South,Telangana,341,270.11,26.2,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Paneer (200g),West,Gujarat,789,95.15,25.3,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Full Cream Milk (1L),East,Jharkhand,1488,62.71,32.6,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Skimmed Milk (1L),East,Jharkhand,849,57.44,32.6,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Dahi / Curd (500g),West,Gujarat,1505,47.93,25.3,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Paneer (200g),South,Telangana,776,93.35,26.2,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Ice Cream (500ml),East,Jharkhand,880,192.34,32.6,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Ice Cream (500ml),South,Telangana,756,187.23,26.2,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Buttermilk (1L),West,Gujarat,637,37.15,25.3,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Skimmed Milk (1L),North,Rajasthan,1117,56.04,30.4,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Cheese Slices (200g),Central,Madhya Pradesh,342,114.76,31.1,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Ice Cream (500ml),West,Gujarat,238,185.12,25.3,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Paneer (200g),Central,Madhya Pradesh,270,92.49,31.1,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Butter (500g),West,Gujarat,288,266.06,25.3,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Cheese Slices (200g),North,Rajasthan,505,118.95,30.4,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Dahi / Curd (500g),Central,Madhya Pradesh,734,47.05,31.1,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Dahi / Curd (500g),North,Rajasthan,721,46.74,30.4,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Dahi / Curd (500g),East,Jharkhand,1250,48.5,32.6,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Ghee (1L),North,Rajasthan,168,562.37,30.4,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Toned Milk (500ml),East,Jharkhand,1400,28.44,32.6,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Full Cream Milk (1L),Central,Madhya Pradesh,1697,64.76,31.1,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Flavoured Milk (200ml),North,Rajasthan,1168,30.82,30.4,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Ice Cream (500ml),Central,Madhya Pradesh,449,190.51,31.1,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Toned Milk (500ml),South,Telangana,1632,27.85,26.2,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Paneer (200g),East,Jharkhand,738,97.25,32.6,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Full Cream Milk (1L),North,Rajasthan,2549,64.79,30.4,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Cheese Slices (200g),South,Telangana,245,113.97,26.2,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Lassi (200ml),North,Rajasthan,681,26.62,30.4,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Toned Milk (500ml),North,Rajasthan,984,28.44,30.4,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Flavoured Milk (200ml),Central,Madhya Pradesh,701,31.2,31.1,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Flavoured Milk (200ml),West,Gujarat,925,31.09,25.3,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Cheese Slices (200g),East,Jharkhand,299,112.48,32.6,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Toned Milk (500ml),Central,Madhya Pradesh,2147,28.52,31.1,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Buttermilk (1L),South,Telangana,519,35.89,26.2,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Ghee (1L),West,Gujarat,156,546.52,25.3,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Lassi (200ml),East,Jharkhand,990,26.61,32.6,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Lassi (200ml),West,Gujarat,423,26.28,25.3,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Toned Milk (500ml),West,Gujarat,2064,28.39,25.3,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Lassi (200ml),Central,Madhya Pradesh,869,26.01,31.1,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Ice Cream (500ml),North,Rajasthan,748,186.48,30.4,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Buttermilk (1L),East,Jharkhand,676,37.6,32.6,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Skimmed Milk (1L),West,Gujarat,1100,58.38,25.3,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Butter (500g),East,Jharkhand,496,256.37,32.6,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Ghee (1L),South,Telangana,116,542.65,26.2,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-18,Flavoured Milk (200ml),East,Jharkhand,1241,30.58,32.6,Yes,Janmashtami,Yes,Thursday,August,2022
2022-08-19,Ghee (1L),South,Telangana,316,547.31,26.3,No,,No,Friday,August,2022
2022-08-19,Paneer (200g),East,Odisha,622,94.23,31.7,No,,No,Friday,August,2022
2022-08-19,Toned Milk (500ml),South,Telangana,906,27.92,26.3,No,,No,Friday,August,2022
2022-08-19,Buttermilk (1L),Central,Chhattisgarh,460,37.78,30.4,No,,No,Friday,August,2022
2022-08-19,Ice Cream (500ml),West,Goa,191,187.01,23.1,No,,No,Friday,August,2022
2022-08-19,Butter (500g),Central,Chhattisgarh,283,267.67,30.4,No,,No,Friday,August,2022
2022-08-19,Skimmed Milk (1L),North,Haryana,641,59.46,34.5,No,,No,Friday,August,2022
2022-08-19,Paneer (200g),North,Haryana,350,95.77,34.5,No,,No,Friday,August,2022
2022-08-19,Buttermilk (1L),North,Haryana,348,36.93,34.5,No,,No,Friday,August,2022
2022-08-19,Dahi / Curd (500g),North,Haryana,1061,47.72,34.5,No,,No,Friday,August,2022
2022-08-19,Toned Milk (500ml),North,Haryana,1469,27.56,34.5,No,,No,Friday,August,2022
2022-08-19,Skimmed Milk (1L),West,Goa,459,59.48,23.1,No,,No,Friday,August,2022
2022-08-19,Buttermilk (1L),West,Goa,617,36.96,23.1,No,,No,Friday,August,2022
2022-08-19,Butter (500g),West,Goa,167,255.35,23.1,No,,No,Friday,August,2022
2022-08-19,Ghee (1L),North,Haryana,106,554.16,34.5,No,,No,Friday,August,2022
2022-08-19,Ghee (1L),East,Odisha,145,534.06,31.7,No,,No,Friday,August,2022
2022-08-19,Full Cream Milk (1L),West,Goa,823,63.11,23.1,No,,No,Friday,August,2022
2022-08-19,Full Cream Milk (1L),North,Haryana,1562,61.46,34.5,No,,No,Friday,August,2022
2022-08-19,Ice Cream (500ml),East,Odisha,419,193.22,31.7,No,,No,Friday,August,2022
2022-08-19,Paneer (200g),South,Telangana,223,94.86,26.3,No,,No,Friday,August,2022
2022-08-19,Skimmed Milk (1L),Central,Chhattisgarh,649,58.3,30.4,No,,No,Friday,August,2022
2022-08-19,Ice Cream (500ml),South,Telangana,571,192.51,26.3,No,,No,Friday,August,2022
2022-08-19,Butter (500g),South,Telangana,233,259.41,26.3,No,,No,Friday,August,2022
2022-08-19,Lassi (200ml),North,Haryana,594,26.23,34.5,No,,No,Friday,August,2022
2022-08-19,Buttermilk (1L),South,Telangana,325,37.28,26.3,No,,No,Friday,August,2022
2022-08-19,Flavoured Milk (200ml),Central,Chhattisgarh,403,31.22,30.4,No,,No,Friday,August,2022
2022-08-19,Paneer (200g),Central,Chhattisgarh,255,96.29,30.4,No,,No,Friday,August,2022
2022-08-19,Flavoured Milk (200ml),South,Telangana,802,31.6,26.3,No,,No,Friday,August,2022
2022-08-19,Ghee (1L),West,Goa,252,531.65,23.1,No,,No,Friday,August,2022
2022-08-19,Toned Milk (500ml),East,Odisha,689,28.38,31.7,No,,No,Friday,August,2022
2022-08-19,Toned Milk (500ml),Central,Chhattisgarh,713,28.37,30.4,No,,No,Friday,August,2022
2022-08-19,Cheese Slices (200g),South,Telangana,274,115.49,26.3,No,,No,Friday,August,2022
2022-08-19,Lassi (200ml),East,Odisha,246,25.63,31.7,No,,No,Friday,August,2022
2022-08-19,Dahi / Curd (500g),South,Telangana,1254,46.28,26.3,No,,No,Friday,August,2022
2022-08-19,Lassi (200ml),South,Telangana,482,25.58,26.3,No,,No,Friday,August,2022
2022-08-19,Full Cream Milk (1L),Central,Chhattisgarh,1761,61.49,30.4,No,,No,Friday,August,2022
2022-08-19,Flavoured Milk (200ml),West,Goa,756,31.43,23.1,No,,No,Friday,August,2022
2022-08-19,Skimmed Milk (1L),South,Telangana,510,58.48,26.3,No,,No,Friday,August,2022
2022-08-19,Dahi / Curd (500g),Central,Chhattisgarh,871,48.08,30.4,No,,No,Friday,August,2022
2022-08-19,Skimmed Milk (1L),East,Odisha,865,56.39,31.7,No,,No,Friday,August,2022
2022-08-19,Butter (500g),North,Haryana,342,267.6,34.5,No,,No,Friday,August,2022
2022-08-19,Flavoured Milk (200ml),North,Haryana,879,31.3,34.5,No,,No,Friday,August,2022
2022-08-19,Butter (500g),East,Odisha,222,265.25,31.7,No,,No,Friday,August,2022
2022-08-19,Cheese Slices (200g),West,Goa,323,116.44,23.1,No,,No,Friday,August,2022
2022-08-19,Dahi / Curd (500g),East,Odisha,1078,48.55,31.7,No,,No,Friday,August,2022
2022-08-20,Dahi / Curd (500g),West,Gujarat,1120,45.97,29.3,No,,No,Saturday,August,2022
2022-08-20,Flavoured Milk (200ml),North,Uttar Pradesh,1038,30.82,35.3,No,,No,Saturday,August,2022
2022-08-20,Ghee (1L),South,Kerala,201,537.37,32.3,No,,No,Saturday,August,2022
2022-08-20,Buttermilk (1L),Central,Chhattisgarh,640,37.23,27.6,No,,No,Saturday,August,2022
2022-08-20,Skimmed Milk (1L),Central,Chhattisgarh,749,57.27,27.6,No,,No,Saturday,August,2022
2022-08-20,Ice Cream (500ml),South,Kerala,241,191.23,32.3,No,,No,Saturday,August,2022
2022-08-20,Full Cream Milk (1L),Central,Chhattisgarh,1796,62.66,27.6,No,,No,Saturday,August,2022
2022-08-20,Butter (500g),Central,Chhattisgarh,294,268.02,27.6,No,,No,Saturday,August,2022
2022-08-20,Dahi / Curd (500g),Central,Chhattisgarh,804,48.24,27.6,No,,No,Saturday,August,2022
2022-08-20,Lassi (200ml),Central,Chhattisgarh,576,25.84,27.6,No,,No,Saturday,August,2022
2022-08-20,Cheese Slices (200g),South,Kerala,339,113.66,32.3,No,,No,Saturday,August,2022
2022-08-20,Skimmed Milk (1L),North,Uttar Pradesh,602,57.11,35.3,No,,No,Saturday,August,2022
2022-08-20,Dahi / Curd (500g),South,Kerala,1012,46.43,32.3,No,,No,Saturday,August,2022
2022-08-20,Ice Cream (500ml),North,Uttar Pradesh,564,192.93,35.3,No,,No,Saturday,August,2022
2022-08-20,Cheese Slices (200g),East,Odisha,196,117.21,27.6,No,,No,Saturday,August,2022
2022-08-20,Lassi (200ml),North,Uttar Pradesh,610,26.07,35.3,No,,No,Saturday,August,2022
2022-08-20,Toned Milk (500ml),Central,Chhattisgarh,714,27.91,27.6,No,,No,Saturday,August,2022
2022-08-20,Cheese Slices (200g),West,Gujarat,258,114.32,29.3,No,,No,Saturday,August,2022
2022-08-20,Ice Cream (500ml),Central,Chhattisgarh,311,188.05,27.6,No,,No,Saturday,August,2022
2022-08-20,Buttermilk (1L),West,Gujarat,527,35.8,29.3,No,,No,Saturday,August,2022
2022-08-20,Paneer (200g),Central,Chhattisgarh,502,94.46,27.6,No,,No,Saturday,August,2022
2022-08-20,Toned Milk (500ml),West,Gujarat,1102,28.28,29.3,No,,No,Saturday,August,2022
2022-08-20,Full Cream Milk (1L),East,Odisha,2088,61.78,27.6,No,,No,Saturday,August,2022
2022-08-20,Butter (500g),North,Uttar Pradesh,442,266.04,35.3,No,,No,Saturday,August,2022
2022-08-20,Ice Cream (500ml),West,Gujarat,387,194.1,29.3,No,,No,Saturday,August,2022
2022-08-20,Flavoured Milk (200ml),South,Kerala,810,30.94,32.3,No,,No,Saturday,August,2022
2022-08-20,Cheese Slices (200g),North,Uttar Pradesh,345,112.36,35.3,No,,No,Saturday,August,2022
2022-08-20,Paneer (200g),East,Odisha,558,93.83,27.6,No,,No,Saturday,August,2022
2022-08-20,Buttermilk (1L),South,Kerala,318,37.29,32.3,No,,No,Saturday,August,2022
2022-08-20,Dahi / Curd (500g),East,Odisha,573,46.26,27.6,No,,No,Saturday,August,2022
2022-08-20,Lassi (200ml),West,Gujarat,773,25.49,29.3,No,,No,Saturday,August,2022
2022-08-20,Paneer (200g),West,Gujarat,408,93.14,29.3,No,,No,Saturday,August,2022
2022-08-20,Dahi / Curd (500g),North,Uttar Pradesh,958,46.05,35.3,No,,No,Saturday,August,2022
2022-08-20,Lassi (200ml),South,Kerala,635,25.87,32.3,No,,No,Saturday,August,2022
2022-08-20,Cheese Slices (200g),Central,Chhattisgarh,254,118.56,27.6,No,,No,Saturday,August,2022
2022-08-20,Skimmed Milk (1L),East,Odisha,809,58.73,27.6,No,,No,Saturday,August,2022
2022-08-20,Full Cream Milk (1L),North,Uttar Pradesh,846,64.37,35.3,No,,No,Saturday,August,2022
2022-08-20,Buttermilk (1L),East,Odisha,267,37.38,27.6,No,,No,Saturday,August,2022
2022-08-20,Flavoured Milk (200ml),East,Odisha,566,32.15,27.6,No,,No,Saturday,August,2022
2022-08-20,Toned Milk (500ml),East,Odisha,612,29.18,27.6,No,,No,Saturday,August,2022
2022-08-20,Lassi (200ml),East,Odisha,337,25.95,27.6,No,,No,Saturday,August,2022
2022-08-20,Ghee (1L),North,Uttar Pradesh,197,543.71,35.3,No,,No,Saturday,August,2022
2022-08-20,Flavoured Milk (200ml),West,Gujarat,707,30.74,29.3,No,,No,Saturday,August,2022
2022-08-20,Flavoured Milk (200ml),Central,Chhattisgarh,613,30.7,27.6,No,,No,Saturday,August,2022
2022-08-20,Ghee (1L),West,Gujarat,264,537.74,29.3,No,,No,Saturday,August,2022
2022-08-20,Paneer (200g),North,Uttar Pradesh,386,92.63,35.3,No,,No,Saturday,August,2022
2022-08-20,Toned Milk (500ml),North,Uttar Pradesh,1493,27.68,35.3,No,,No,Saturday,August,2022
2022-08-20,Butter (500g),East,Odisha,448,256.82,27.6,No,,No,Saturday,August,2022
2022-08-21,Buttermilk (1L),South,Tamil Nadu,677,36.88,25.5,No,,No,Sunday,August,2022
2022-08-21,Butter (500g),East,Jharkhand,173,269.41,30.3,No,,No,Sunday,August,2022
2022-08-21,Ice Cream (500ml),North,Haryana,550,185.12,33.6,No,,No,Sunday,August,2022
2022-08-21,Lassi (200ml),North,Haryana,225,26.84,33.6,No,,No,Sunday,August,2022
2022-08-21,Full Cream Milk (1L),East,Jharkhand,1443,64.49,30.3,No,,No,Sunday,August,2022
2022-08-21,Dahi / Curd (500g),East,Jharkhand,784,46.32,30.3,No,,No,Sunday,August,2022
2022-08-21,Paneer (200g),East,Jharkhand,458,94.06,30.3,No,,No,Sunday,August,2022
2022-08-21,Full Cream Milk (1L),Central,Chhattisgarh,1984,62.81,30.2,No,,No,Sunday,August,2022
2022-08-21,Paneer (200g),West,Goa,423,92.01,30.3,No,,No,Sunday,August,2022
2022-08-21,Flavoured Milk (200ml),North,Haryana,565,31.77,33.6,No,,No,Sunday,August,2022
2022-08-21,Ice Cream (500ml),Central,Chhattisgarh,547,193.98,30.2,No,,No,Sunday,August,2022
2022-08-21,Toned Milk (500ml),North,Haryana,1026,28.21,33.6,No,,No,Sunday,August,2022
2022-08-21,Paneer (200g),North,Haryana,508,94.53,33.6,No,,No,Sunday,August,2022
2022-08-21,Cheese Slices (200g),West,Goa,328,116.61,30.3,No,,No,Sunday,August,2022
2022-08-21,Buttermilk (1L),North,Haryana,373,37.32,33.6,No,,No,Sunday,August,2022
2022-08-21,Full Cream Milk (1L),South,Tamil Nadu,2170,61.37,25.5,No,,No,Sunday,August,2022
2022-08-21,Buttermilk (1L),West,Goa,494,37.12,30.3,No,,No,Sunday,August,2022
2022-08-21,Butter (500g),West,Goa,166,266.26,30.3,No,,No,Sunday,August,2022
2022-08-21,Flavoured Milk (200ml),East,Jharkhand,580,31.26,30.3,No,,No,Sunday,August,2022
2022-08-21,Cheese Slices (200g),South,Tamil Nadu,353,113.3,25.5,No,,No,Sunday,August,2022
2022-08-21,Buttermilk (1L),Central,Chhattisgarh,395,36.29,30.2,No,,No,Sunday,August,2022
2022-08-21,Full Cream Milk (1L),West,Goa,1414,61.98,30.3,No,,No,Sunday,August,2022
2022-08-21,Toned Milk (500ml),West,Goa,1061,28.39,30.3,No,,No,Sunday,August,2022
2022-08-21,Skimmed Milk (1L),East,Jharkhand,778,58.15,30.3,No,,No,Sunday,August,2022
2022-08-21,Ghee (1L),North,Haryana,131,552.21,33.6,No,,No,Sunday,August,2022
2022-08-21,Ghee (1L),East,Jharkhand,246,530.36,30.3,No,,No,Sunday,August,2022
2022-08-21,Flavoured Milk (200ml),Central,Chhattisgarh,587,30.88,30.2,No,,No,Sunday,August,2022
2022-08-21,Ice Cream (500ml),West,Goa,565,184.86,30.3,No,,No,Sunday,August,2022
2022-08-21,Lassi (200ml),South,Tamil Nadu,608,25.52,25.5,No,,No,Sunday,August,2022
2022-08-21,Cheese Slices (200g),North,Haryana,186,116,33.6,No,,No,Sunday,August,2022
2022-08-21,Butter (500g),Central,Chhattisgarh,379,269.51,30.2,No,,No,Sunday,August,2022
2022-08-21,Butter (500g),South,Tamil Nadu,271,266.26,25.5,No,,No,Sunday,August,2022
2022-08-21,Skimmed Milk (1L),Central,Chhattisgarh,526,57.72,30.2,No,,No,Sunday,August,2022
2022-08-21,Flavoured Milk (200ml),West,Goa,430,31.7,30.3,No,,No,Sunday,August,2022
2022-08-21,Ghee (1L),Central,Chhattisgarh,188,543.83,30.2,No,,No,Sunday,August,2022
2022-08-21,Lassi (200ml),Central,Chhattisgarh,664,26.62,30.2,No,,No,Sunday,August,2022
2022-08-21,Ghee (1L),South,Tamil Nadu,284,547.19,25.5,No,,No,Sunday,August,2022
2022-08-21,Dahi / Curd (500g),Central,Chhattisgarh,781,47.93,30.2,No,,No,Sunday,August,2022
2022-08-21,Buttermilk (1L),East,Jharkhand,439,37.72,30.3,No,,No,Sunday,August,2022
2022-08-21,Toned Milk (500ml),Central,Chhattisgarh,919,28.51,30.2,No,,No,Sunday,August,2022
2022-08-21,Skimmed Milk (1L),South,Tamil Nadu,773,57.61,25.5,No,,No,Sunday,August,2022
2022-08-21,Toned Milk (500ml),East,Jharkhand,1389,28.89,30.3,No,,No,Sunday,August,2022
2022-08-21,Dahi / Curd (500g),North,Haryana,902,47.13,33.6,No,,No,Sunday,August,2022
2022-08-21,Toned Milk (500ml),South,Tamil Nadu,904,28.69,25.5,No,,No,Sunday,August,2022
2022-08-21,Dahi / Curd (500g),West,Goa,1366,46.28,30.3,No,,No,Sunday,August,2022
2022-08-21,Dahi / Curd (500g),South,Tamil Nadu,1058,47.92,25.5,No,,No,Sunday,August,2022
2022-08-21,Skimmed Milk (1L),West,Goa,524,57.97,30.3,No,,No,Sunday,August,2022
2022-08-22,Full Cream Milk (1L),West,Maharashtra,1653,62.6,28.7,No,,No,Monday,August,2022
2022-08-22,Skimmed Milk (1L),Central,Madhya Pradesh,481,58.08,32.8,No,,No,Monday,August,2022
2022-08-22,Skimmed Milk (1L),North,Uttar Pradesh,569,58.05,33.6,No,,No,Monday,August,2022
2022-08-22,Buttermilk (1L),West,Maharashtra,351,37.42,28.7,No,,No,Monday,August,2022
2022-08-22,Paneer (200g),East,West Bengal,381,93.75,31.2,No,,No,Monday,August,2022
2022-08-22,Paneer (200g),North,Uttar Pradesh,398,93.24,33.6,No,,No,Monday,August,2022
2022-08-22,Dahi / Curd (500g),South,Tamil Nadu,900,48.64,29.4,No,,No,Monday,August,2022
2022-08-22,Toned Milk (500ml),East,West Bengal,1438,29.2,31.2,No,,No,Monday,August,2022
2022-08-22,Cheese Slices (200g),North,Uttar Pradesh,325,114.65,33.6,No,,No,Monday,August,2022
2022-08-22,Buttermilk (1L),Central,Madhya Pradesh,548,37.18,32.8,No,,No,Monday,August,2022
2022-08-22,Skimmed Milk (1L),South,Tamil Nadu,506,57.36,29.4,No,,No,Monday,August,2022
2022-08-22,Ice Cream (500ml),South,Tamil Nadu,613,184.13,29.4,No,,No,Monday,August,2022
2022-08-22,Ghee (1L),West,Maharashtra,176,561.47,28.7,No,,No,Monday,August,2022
2022-08-22,Butter (500g),Central,Madhya Pradesh,369,266.98,32.8,No,,No,Monday,August,2022
2022-08-22,Toned Milk (500ml),South,Tamil Nadu,905,28.15,29.4,No,,No,Monday,August,2022
2022-08-22,Ice Cream (500ml),North,Uttar Pradesh,497,191.58,33.6,No,,No,Monday,August,2022
2022-08-22,Ghee (1L),East,West Bengal,276,559.75,31.2,No,,No,Monday,August,2022
2022-08-22,Ice Cream (500ml),Central,Madhya Pradesh,212,184.26,32.8,No,,No,Monday,August,2022
2022-08-22,Ghee (1L),Central,Madhya Pradesh,263,529.69,32.8,No,,No,Monday,August,2022
2022-08-22,Cheese Slices (200g),Central,Madhya Pradesh,347,115.14,32.8,No,,No,Monday,August,2022
2022-08-22,Flavoured Milk (200ml),West,Maharashtra,469,31.21,28.7,No,,No,Monday,August,2022
2022-08-22,Lassi (200ml),North,Uttar Pradesh,356,26.18,33.6,No,,No,Monday,August,2022
2022-08-22,Lassi (200ml),South,Tamil Nadu,619,26.25,29.4,No,,No,Monday,August,2022
2022-08-22,Toned Milk (500ml),North,Uttar Pradesh,792,27.63,33.6,No,,No,Monday,August,2022
